contrast_0;dissimilarity_0;homogeneity_0;energy_0;correlation_0;contrast_45;dissimilarity_45;homogeneity_45;energy_45;correlation_45;contrast_90;dissimilarity_90;homogeneity_90;energy_90;correlation_90;contrast_135;dissimilarity_135;homogeneity_135;energy_135;correlation_135;Label
49.44183946;2.321661093;0.526796434;0.055085117;0.993596114;100.9764544;3.349090055;0.450555554;0.046765844;0.986839862;62.60083612;2.311315496;0.551062378;0.054454961;0.991871933;96.13703426;3.176463351;0.461849717;0.047416594;0.987470277;0
44.32264214;4.376042363;0.276654827;0.031623091;0.99328131;67.03496605;5.529882216;0.227929691;0.029972484;0.98981305;31.84366778;3.651471572;0.322614042;0.034925511;0.995180903;68.05227011;5.527041085;0.227976334;0.03012032;0.989658382;0
37.31283166;3.78400223;0.303274603;0.024146255;0.990495818;71.10776166;5.412433865;0.238834154;0.020811657;0.981807557;38.06112598;3.864314381;0.32271274;0.024487532;0.990319132;67.33829599;5.344627018;0.230316194;0.020512574;0.982771622;0
13.63480491;2.291727982;0.421337953;0.037466491;0.991108313;25.84265277;3.244762363;0.33816058;0.031944499;0.983136331;15.17267559;2.454882943;0.418075898;0.037072972;0.99010508;26.52399861;3.241619221;0.341863756;0.032011591;0.982691762;0
16.31493868;2.657279822;0.352307343;0.032005453;0.988471302;38.49493854;4.099663315;0.265078121;0.026374467;0.972832346;25.21606466;3.342329989;0.313187099;0.029290857;0.982204637;37.404123;4.049596761;0.261944976;0.026270127;0.973602424;0
35.15898551;3.723623188;0.290154118;0.021736539;0.99320073;65.02899296;5.268967909;0.223466432;0.018574287;0.98738545;41.57656633;4.101560758;0.287056218;0.021166826;0.991954759;75.65740875;5.535799376;0.223366807;0.018461316;0.985323525;0
65.83027871;5.139955407;0.214585653;0.014723491;0.993581157;154.1376495;8.072952204;0.152194199;0.012112401;0.984959091;100.9142475;6.516343367;0.186011712;0.013496654;0.990148105;143.9682666;7.764957886;0.157925493;0.012292581;0.985951215;0
31.84402453;3.506142698;0.305426559;0.026837762;0.986237421;55.47499469;4.746747799;0.243546736;0.022941851;0.975939449;31.3945039;3.601839465;0.306268757;0.026160596;0.986486145;58.12853324;4.78259751;0.243535518;0.023138168;0.974789966;0
34.57128205;3.622564103;0.290042202;0.021983464;0.991116848;62.95662241;5.102146508;0.221976694;0.018449609;0.983794568;34.35149387;3.860122631;0.287295764;0.020943815;0.991224667;61.59888592;5.075513697;0.225783926;0.018582613;0.984143045;0
81.14035674;5.330234114;0.269574577;0.019005643;0.99042692;120.7072852;6.840326171;0.218769887;0.016591157;0.985709629;53.99722408;4.520858417;0.316736337;0.021367377;0.993639693;123.1887563;6.842048747;0.223662717;0.016872886;0.98541599;0
36.71039019;3.303991081;0.339879791;0.027892714;0.988962845;61.24520979;4.502869095;0.270144963;0.023444839;0.981580531;33.57729097;3.26458194;0.35975975;0.027299776;0.989999837;65.88154495;4.649970358;0.266947118;0.023485033;0.980186048;0
33.327068;3.694425864;0.285881099;0.021542519;0.991413204;59.67354951;5.031230076;0.229196821;0.018609347;0.984537737;35.77641026;3.92419175;0.280159861;0.021022469;0.99073579;63.58400913;5.162761043;0.225126538;0.018466655;0.983524449;0
44.11222965;4.030624303;0.292392625;0.022186309;0.988231657;80.19239158;5.626312905;0.22942481;0.018917081;0.978490469;45.36623188;4.28574136;0.281531922;0.021535682;0.987854486;83.07811993;5.693146609;0.225727973;0.018892693;0.977715537;0
32.00328874;3.46400223;0.305714903;0.026651793;0.9852849;56.74680373;4.660384112;0.246059677;0.023148169;0.973858962;33.65916388;3.601237458;0.300325931;0.02598261;0.98454276;59.79883894;4.816232481;0.240386605;0.022622509;0.972453363;0
38.78382386;3.899453735;0.273902843;0.020365507;0.99086464;74.02940683;5.448227648;0.215400595;0.017492114;0.982505551;41.44545151;4.196532887;0.267741373;0.01977403;0.990223397;70.98436259;5.42637107;0.215318226;0.017466189;0.983225217;0
17.65302118;2.836945373;0.328751686;0.026293527;0.99411408;47.30581313;4.63224125;0.234226209;0.021095983;0.98414319;32.77931996;3.815128205;0.277401943;0.02338511;0.989045157;44.65955638;4.427120502;0.241345026;0.021568098;0.98502983;0
69.06557414;5.594537347;0.225254591;0.015869335;0.993367833;131.6660664;7.678527086;0.179465399;0.013810408;0.987328856;85.79528428;6.187257525;0.213242795;0.015523946;0.991743163;138.7928323;7.921924811;0.172777546;0.013547104;0.986643087;0
20.38551839;2.794548495;0.357004495;0.029936935;0.989234222;41.6076554;4.104942898;0.276843262;0.024932586;0.977990272;23.79661093;3.190055741;0.332556725;0.028106161;0.987420412;39.17801814;4.038120379;0.27308776;0.024947955;0.979275672;0
16.60046823;2.737413601;0.348073426;0.028269556;0.992676605;43.76636727;4.46040872;0.247434277;0.02261592;0.980678749;29.87534002;3.660691193;0.300115066;0.025343904;0.986823972;41.29344191;4.353631391;0.25411298;0.022922019;0.98177035;0
47.57282051;4.091393534;0.282070379;0.022928002;0.986596973;77.59180546;5.449390946;0.218046661;0.01985169;0.978040924;42.85663322;4.121694537;0.273068061;0.022409193;0.987899878;85.49634792;5.710819789;0.217027206;0.01970916;0.975804396;0
23.59061315;2.582608696;0.434663706;0.081469508;0.992018351;39.41838458;3.437288174;0.368630472;0.077983851;0.986604244;20.1590301;2.352118172;0.468508562;0.083358731;0.993195575;37.53574345;3.423037774;0.366431275;0.077945284;0.987244032;0
29.27305463;3.735083612;0.262837666;0.019188132;0.994267212;66.72732967;5.645216496;0.190858531;0.015913357;0.986917387;43.79819398;4.613467113;0.2292473;0.017623685;0.991407858;64.8924285;5.576067382;0.194909436;0.016019403;0.987277126;0
40.68602007;4.108673356;0.268988015;0.021777074;0.990735255;86.00691267;5.980089708;0.208819545;0.018631605;0.980304652;56.95532887;4.8493534;0.252849644;0.020697739;0.98694619;91.40155032;6.177022628;0.20653805;0.018523543;0.979069911;0
32.3145039;3.775239688;0.276800626;0.021623948;0.992374948;66.14026689;5.40058836;0.21142869;0.018351222;0.984397924;45.55633222;4.41548495;0.258553486;0.020587028;0.989248261;74.72430957;5.618259304;0.212104336;0.018276562;0.982373007;0
102.6565998;6.782173913;0.178364593;0.012873867;0.99032586;175.4051185;9.019507612;0.140400611;0.01124348;0.983443857;97.91241918;6.632865106;0.184568821;0.013182944;0.990758223;179.2305455;9.172693818;0.136168887;0.011179392;0.983082586;0
32.23166109;3.717257525;0.282396857;0.023835463;0.991041311;69.40964866;5.433205445;0.217350165;0.020330522;0.980557677;47.74991081;4.511092531;0.256782732;0.022415742;0.986618868;74.60225277;5.55676111;0.215629982;0.020251344;0.979104322;0
66.47957637;4.935652174;0.249028777;0.017973148;0.986758196;111.3669758;6.628930325;0.196721045;0.015438482;0.977768078;54.3193757;4.810234114;0.250387021;0.017751189;0.989193893;107.1329851;6.537935817;0.193515307;0.015468744;0.978613437;0
21.51143813;3.048918618;0.318780821;0.027221936;0.990511717;48.266261;4.62692811;0.23776994;0.022391259;0.978680715;30.22266444;3.678405797;0.29018543;0.025093577;0.98669681;46.04185636;4.529770361;0.23798038;0.02251413;0.979664891;0
36.01599777;3.739275362;0.294320544;0.022312827;0.990712646;65.18966231;5.231541034;0.227965189;0.018994161;0.98314026;39.21468227;4.052296544;0.285951651;0.021590227;0.989873825;72.4680149;5.404111811;0.227892936;0.018834776;0.981258067;0
35.18089186;3.481984392;0.316582482;0.024178071;0.987399702;66.26381137;4.883289896;0.250490901;0.020571082;0.976231676;36.21338907;3.671360089;0.305911951;0.023432339;0.987035049;62.10665429;4.81731748;0.246335331;0.020532905;0.977722554;0
64.32324415;4.962285396;0.24494343;0.026478416;0.990014315;114.5697028;6.853211933;0.190741464;0.024853772;0.982186426;58.70340022;4.854303233;0.275807843;0.028779818;0.990945448;108.8812318;6.69165893;0.201120697;0.024973705;0.9830707;0
21.62599777;2.587335563;0.421987193;0.034824507;0.995056215;35.8705831;3.487276429;0.344183962;0.029417954;0.991775195;17.39232999;2.431861761;0.43321678;0.034059619;0.996028289;32.60041834;3.349112426;0.355146365;0.030372429;0.992524941;0
7.021092531;1.684637681;0.488683272;0.048410593;0.994100984;18.78457735;2.754577689;0.371977262;0.039329941;0.984125898;13.60461538;2.29386845;0.429728789;0.044114254;0.988487189;18.65680473;2.731859823;0.372746195;0.039578276;0.984233422;0
19.59232999;2.282742475;0.405438714;0.036474766;0.985505469;33.5211463;3.199852351;0.323727236;0.031003807;0.975194196;16.4587291;2.324793757;0.417228626;0.036003505;0.987938894;32.31948188;3.208823168;0.321379318;0.030722082;0.976082001;0
55.7448272;4.54212932;0.271406965;0.018725462;0.992475404;89.75416382;6.000044742;0.211820942;0.016157045;0.987857457;43.76306577;4.152028986;0.285079773;0.019371354;0.994088801;86.69151352;5.96105189;0.214053004;0.016244146;0.988271818;0
38.83643255;3.586845039;0.341721256;0.068997485;0.992132879;61.36989519;4.675070749;0.291394998;0.067733434;0.987534061;28.93731327;3.249665552;0.374561512;0.073245036;0.994168232;58.43678482;4.634948155;0.289362998;0.067741687;0.988129715;0
49.0184058;3.91729097;0.335796961;0.069166318;0.990625218;70.39759063;4.866422076;0.289344796;0.067635459;0.986497912;28.89315496;3.029319955;0.399701149;0.073154666;0.994501838;69.33907898;4.782082974;0.293644652;0.067865942;0.986700977;0
26.04720178;2.748272018;0.398050378;0.042889266;0.988446955;44.37598013;3.802340019;0.317184875;0.038411681;0.980241666;22.50171683;2.751839465;0.39113021;0.042621432;0.990030216;41.99459738;3.847686267;0.307564472;0.038109765;0.981302159;0
68.80607581;4.96400223;0.260304904;0.032583127;0.990482524;103.8278319;6.360353911;0.214974347;0.031117084;0.985583645;46.61898551;4.219074693;0.316927737;0.035291701;0.993560023;109.284404;6.489289829;0.218079273;0.031258048;0.984825885;0
30.73083612;3.075250836;0.353592959;0.030363579;0.983301526;48.78089731;4.013791792;0.285161575;0.02642838;0.973389421;25.29423634;2.973835006;0.358283908;0.030502429;0.98621164;50.57438955;4.144014049;0.280345611;0.026013136;0.972411548;0
36.38028986;3.618015608;0.309820374;0.025737426;0.990928299;206.311775;6.109137482;0.237530514;0.021255217;0.94654707;171.6862096;4.808216276;0.293331512;0.024211657;0.955530035;195.4563148;5.979821255;0.237392858;0.021336781;0.949355103;0
62.23136009;4.766945373;0.251925696;0.018221251;0.987556251;98.11797407;6.234617062;0.200740184;0.015808992;0.980336902;48.93835006;4.567513935;0.256747169;0.018139972;0.990228437;103.7023188;6.368038389;0.202602608;0.015795017;0.979217653;0
22.31665552;3.186421405;0.304290135;0.025189851;0.992759008;54.78537153;4.909598327;0.226359848;0.020736171;0.982157252;39.02063545;4.155217391;0.262713616;0.022537079;0.987319688;55.88268588;4.986610888;0.22336793;0.020538805;0.981800078;0
43.92276477;4.112017837;0.27406214;0.02057391;0.991201457;83.97391528;5.813268308;0.214008917;0.017721755;0.983080758;48.61391304;4.428561873;0.26619741;0.020057421;0.990213244;83.90971018;5.830359839;0.212714128;0.017646669;0.983093202;0
44.52500557;4.05729097;0.272452669;0.021448587;0.988711003;80.07490968;5.752094496;0.209143569;0.018141951;0.979631531;45.58263099;4.323188406;0.273896162;0.020766011;0.988489471;84.61530632;5.745450275;0.213686998;0.018245118;0.978477105;0
43.90506132;4.291594203;0.269823148;0.022221067;0.992788431;81.75050615;5.991689131;0.209106412;0.019995642;0.986515391;50.76442586;4.684671126;0.261351889;0.023058002;0.991649914;89.77345891;6.238062214;0.203383172;0.01983568;0.98519212;0
46.40419175;4.601449275;0.235893991;0.019468181;0.989884232;75.36493999;5.976722855;0.188677865;0.017392452;0.983521331;39.49847269;4.182753623;0.269302948;0.020994163;0.99142107;76.19905818;5.972371674;0.192560309;0.01747594;0.983338963;0
34.18649944;3.712318841;0.292283444;0.021627339;0.991374633;66.54040783;5.264829252;0.226791463;0.018332639;0.983119611;37.28423634;3.982430323;0.285609131;0.02097958;0.990546466;61.51082203;5.112526706;0.229075532;0.018437041;0.984395579;0
46.46458194;4.076421405;0.278316907;0.023128213;0.989507694;72.32725585;5.243464838;0.224489161;0.02046074;0.983646719;34.1693311;3.482597547;0.325444997;0.024577265;0.992356639;70.54386416;5.117437165;0.230002735;0.020619036;0.984050195;0
7.755540691;1.843567447;0.456517751;0.041024282;0.994256566;21.52295836;3.053679489;0.336814979;0.032916497;0.983986391;14.78042363;2.501360089;0.395164193;0.036845945;0.988998903;19.71548417;2.931734544;0.344488558;0.033211726;0.985331004;0
39.34215162;3.953924192;0.281181922;0.021727569;0.989633789;71.79636693;5.475475666;0.222131687;0.018689444;0.980954496;39.77955407;4.062787068;0.285592916;0.021610966;0.989450133;69.74843682;5.369492511;0.226186032;0.018833039;0.981497034;0
22.40079153;3.033054627;0.326866278;0.024834987;0.993009869;44.01929509;4.347277995;0.252863799;0.020907196;0.986255034;27.18585284;3.486254181;0.301589492;0.023204568;0.991538047;44.53687319;4.346248923;0.249612595;0.020811573;0.986093591;0
50.93832776;4.419197324;0.262808151;0.020343689;0.988460183;89.42383195;5.978702699;0.211407949;0.017673826;0.979722834;51.032932;4.582251951;0.263779871;0.020081173;0.988414808;94.96115256;6.105636402;0.210621142;0.017607471;0.978467293;0
65.55853958;4.984648829;0.249723269;0.018975145;0.988231442;107.6287178;6.701010056;0.196931947;0.016267615;0.98065404;51.27136009;4.673634337;0.273104974;0.019269399;0.990805574;103.7308755;6.619948323;0.194696332;0.016164148;0.981354743;0
69.30314381;5.077369008;0.243821494;0.034454046;0.989616744;110.8362994;6.589859174;0.202882427;0.03358565;0.983370054;55.59855072;4.648963211;0.288580192;0.038452612;0.991736292;113.7101039;6.672330287;0.204806043;0.033527576;0.982938611;0
78.04697882;5.841426979;0.205353938;0.015723253;0.991677725;144.2736323;8.110949542;0.160447947;0.013686337;0.984593738;85.56662207;6.217458194;0.205214654;0.015912379;0.990850531;143.8219371;8.070099887;0.159842736;0.013687057;0.98464182;0
97.63898551;6.521616499;0.198317295;0.014077809;0.990207241;151.493641;8.226093668;0.161073203;0.012378021;0.984763097;79.85056856;5.744035674;0.229384626;0.01484714;0.991981147;166.0217895;8.592029172;0.152429871;0.012049644;0.983301843;0
42.64483835;3.77516165;0.280475355;0.022341208;0.989799263;76.65362804;5.282882742;0.220125116;0.019298597;0.981546787;48.68200669;4.219308807;0.268150281;0.02148538;0.988268116;85.03901522;5.409861187;0.222479457;0.019231571;0.979528143;0
28.60111483;3.531950948;0.29142349;0.022410363;0.991996464;53.65886288;4.991443049;0.220117142;0.018839897;0.984921367;36.17274247;4.039476031;0.270141681;0.021043675;0.989854122;64.14933837;5.228789387;0.220294093;0.018719778;0.981972853;0
31.94105909;3.521683389;0.30506825;0.025083468;0.991143159;62.97693538;4.962573126;0.244067225;0.021816375;0.982385281;42.78361204;3.909966555;0.304422211;0.024502395;0.988120081;73.5920068;5.220355477;0.240615059;0.021456602;0.97941651;0
64.11936455;4.680947603;0.240751075;0.018726696;0.985985359;105.4442568;6.324358788;0.190521489;0.01609919;0.976885796;58.67608696;4.700234114;0.248195128;0.018479851;0.987183888;114.2932406;6.386080693;0.190342465;0.016170943;0.974946487;0
43.63380156;4.239464883;0.283407521;0.021116456;0.98995649;77.21493048;5.825617163;0.221900789;0.01810861;0.982174279;40.83216276;4.124626533;0.298283745;0.021830425;0.99059078;77.79926399;5.829845304;0.21570262;0.017911712;0.982039397;0
47.55887402;4.316867336;0.266902449;0.019453083;0.992332447;89.29132784;6.053153768;0.208836476;0.01678755;0.985558894;57.51246377;4.89393534;0.247091101;0.018544565;0.99068483;99.66624534;6.281182537;0.207231295;0.016687288;0.983881357;0
80.67454849;5.446677815;0.230648369;0.019182014;0.988058769;128.8818805;7.124137314;0.183448306;0.017151953;0.980843843;62.91625418;4.840758082;0.254045038;0.02019622;0.990672737;130.2921779;7.135859778;0.184976621;0.017263896;0.980633514;0
39.81881828;3.934158305;0.279938349;0.023968865;0.986948644;73.56092214;5.488394984;0.214689158;0.020505065;0.975808264;36.68169454;3.994225195;0.281615705;0.02338595;0.988017827;63.68513775;5.159841613;0.224557758;0.020747736;0.979055467;0
84.95548495;5.553366778;0.222487655;0.015740476;0.990892666;134.2781736;7.23588103;0.182916483;0.013876483;0.985599291;70.81037904;5.316622074;0.234831784;0.015829954;0.992400572;141.7002047;7.295846803;0.184779399;0.013894664;0.984803521;0
49.05615385;4.904024526;0.219512294;0.015072752;0.9952931;109.930437;7.146396573;0.168619094;0.013028265;0.989444907;74.84434783;5.842118172;0.202416147;0.014417151;0.992811199;110.3926242;7.162906455;0.168861564;0.0129453;0.989400585;0
31.9686845;3.653968785;0.286621783;0.021528005;0.992491262;71.01617432;5.502499972;0.216270004;0.017977198;0.983229476;44.91993311;4.407469342;0.259091731;0.020094255;0.989377062;67.25508663;5.340879856;0.220967762;0.01822186;0.984117582;0
56.97247492;4.481906355;0.297802213;0.086721236;0.993602552;80.75764253;5.542018546;0.260615064;0.085904828;0.990907967;37.07176143;3.669643255;0.339826255;0.090459111;0.995854695;84.17537835;5.57592197;0.263386762;0.085910885;0.990523102;0
41.83769231;3.803667781;0.28501857;0.021051845;0.992039477;69.67165915;5.091576157;0.230365351;0.018267794;0.986726981;37.34396878;3.596566332;0.320659014;0.021347161;0.99297781;67.61767765;4.994575005;0.232815989;0.018299155;0.987117271;0
34.18936455;3.496187291;0.30053651;0.023034038;0.990532114;58.95051509;4.866064138;0.235968631;0.019613151;0.983655898;36.32331104;3.859877369;0.286789527;0.021962533;0.989936229;67.43411148;5.060759947;0.233388969;0.019482084;0.981304001;0
19.04767001;3.0903233;0.299178848;0.024875793;0.995616865;56.38712095;5.06082706;0.218377576;0.020520366;0.986988454;40.45141583;4.214202899;0.257719867;0.02273204;0.990658078;51.6794443;4.89370365;0.221338405;0.020818218;0.988074702;0
41.85363434;3.663088071;0.292637186;0.023088288;0.98725348;78.71650205;5.276182593;0.221802978;0.019377695;0.975946321;49.38210702;4.221928651;0.271048755;0.021787842;0.984887129;85.43581168;5.408854487;0.224987193;0.019387138;0.973893347;0
42.60166109;3.974347826;0.28803243;0.023276631;0.987054999;77.3513048;5.531548864;0.224298222;0.019748069;0.976441078;39.42529543;3.997915273;0.303314888;0.022904379;0.98809832;71.74419749;5.413955101;0.221156205;0.019671385;0.978148631;0
90.61691193;5.593924192;0.229102804;0.019742924;0.986554421;136.2813279;7.099238264;0.187479071;0.017886283;0.979661237;66.28294314;5.001828317;0.250756654;0.020167668;0.990166076;144.614501;7.332971667;0.184026843;0.01765057;0.9784181;0
67.48738016;5.320156076;0.217417714;0.015208587;0.992950803;130.6376327;7.580306708;0.166191488;0.012955563;0.986342106;83.10985507;5.866020067;0.220356723;0.014847856;0.991308543;142.1660496;7.737351931;0.168086124;0.012848931;0.985136864;0
27.92055741;3.419531773;0.303022782;0.024857609;0.993384907;76.98637599;5.6439749;0.220606059;0.019990946;0.981629234;55.21758082;4.713433668;0.263677085;0.02209194;0.98683843;76.41924587;5.633370991;0.220942956;0.020149444;0.98176453;0
20.97362319;2.919286511;0.350456853;0.028603656;0.993090445;50.2675809;4.458003825;0.268468059;0.023886098;0.98332523;33.11647715;3.584659978;0.324151529;0.027075263;0.989001561;45.60884106;4.284493462;0.273207031;0.024175447;0.984870381;0
33.17391304;3.69451505;0.286950647;0.022453478;0.990346907;61.52793593;5.064473552;0.226233985;0.019417754;0.982068348;38.30800446;4.079264214;0.269730204;0.021613366;0.988829099;65.25665261;5.19260411;0.226540088;0.019342075;0.980981913;0
50.31406912;4.612107023;0.216441405;0.019775104;0.984814431;104.9660518;6.613348844;0.167728841;0.016959474;0.968249461;66.16216276;5.379620959;0.201668461;0.018584895;0.980050755;97.54122437;6.418149685;0.169943745;0.016988148;0.970497382;0
46.91761427;4.134381271;0.303537946;0.044191709;0.992984088;76.55988188;5.443786982;0.255036608;0.042464807;0.988521014;35.23992196;3.608617614;0.350481479;0.047728625;0.994751981;72.73991342;5.307669937;0.261876467;0.043252324;0.98909388;0
34.44275362;3.625050167;0.307244423;0.025008928;0.990381313;77.13704545;5.376080804;0.238023378;0.0211618;0.97826697;44.77530658;4.02696767;0.305650532;0.024329603;0.987474913;67.74661357;5.189528081;0.240890604;0.021400092;0.980912457;0
28.31042363;3.391449275;0.300493787;0.025007842;0.990276267;51.33992908;4.666916477;0.238308301;0.021517541;0.982349173;29.76132664;3.654481605;0.287315182;0.024067862;0.989776554;52.72519323;4.702687889;0.2352966;0.021401403;0.981872968;0
15.63564103;2.598205128;0.372567301;0.029910302;0.994362632;40.63346048;4.150132549;0.275971856;0.024393264;0.985283208;28.59013378;3.37115942;0.33618713;0.027669011;0.989635459;40.75034955;4.125770405;0.275788642;0.024470115;0.985240899;0
47.09557414;3.889643255;0.3043525;0.024351696;0.988112181;82.20021029;5.271876154;0.240623382;0.021224876;0.979143603;41.74717949;3.771393534;0.322406931;0.024446071;0.989446425;76.64131274;5.16692207;0.246215309;0.021443962;0.980553935;0
131.0141137;6.561204013;0.209515468;0.014333017;0.986796354;201.4173891;8.671245288;0.162383157;0.012455395;0.979664253;89.89340022;5.896767001;0.235013657;0.015586616;0.990968371;202.3765394;8.647050928;0.162396973;0.012465168;0.979567452;0
48.58315496;3.87296544;0.30502752;0.023779746;0.989384825;81.93846825;5.21138466;0.246466626;0.020439896;0.982052423;39.49869565;3.482240803;0.352180434;0.024727513;0.991438944;76.9247995;5.157928882;0.246948219;0.020403208;0.983150443;0
56.92465998;4.532017837;0.263424558;0.019921396;0.986283978;88.33694254;5.942964844;0.208405799;0.017235401;0.978651941;47.90901895;4.321571906;0.284687326;0.020075735;0.988497518;100.0563752;6.162212951;0.212264143;0.017185357;0.975820282;0
62.98287625;4.74432553;0.251070328;0.019804258;0.983351389;97.44691894;6.201272916;0.20288512;0.01722056;0.974197529;46.49877369;4.411505017;0.262175279;0.019868726;0.987758069;101.2297402;6.181832418;0.204359877;0.017365611;0.973196728;0
36.18874025;3.375852843;0.331846686;0.031637762;0.989548833;58.90482209;4.477578551;0.269276321;0.02822021;0.982889867;34.0509476;3.298818283;0.350101678;0.031741579;0.990122171;65.06444;4.625899039;0.264690742;0.02813215;0.981100805;0
124.498796;6.551973244;0.198344649;0.014178084;0.987539683;213.6986611;9.146452501;0.152748307;0.012147912;0.978598439;123.6717057;6.987536232;0.194304307;0.013726663;0.987629692;234.7613785;9.318016577;0.156617264;0.012161741;0.976488783;0
90.49829431;5.626454849;0.265234022;0.019152691;0.991309531;148.7204282;7.61487008;0.207617897;0.016283674;0.985672912;72.42160535;5.204682274;0.281722741;0.019630285;0.993042782;146.9321372;7.519177638;0.212611174;0.016459685;0.985845244;0
38.92749164;3.715005574;0.27857153;0.020988237;0.991622034;79.13596045;5.481974475;0.211294597;0.017718228;0.982861651;50.24958751;4.422898551;0.256126652;0.019817287;0.989099154;79.82751871;5.467299024;0.215091665;0.017799077;0.982712048;0
29.68267559;3.259331104;0.337951716;0.027278278;0.992044367;52.20827508;4.48699679;0.26838148;0.023707721;0.985904426;30.13248606;3.195005574;0.357549616;0.027706728;0.991917734;54.75527119;4.538249013;0.267107377;0.023652204;0.985216618;0
37.19132664;4.053623188;0.260263472;0.018286882;0.994436287;105.2012841;6.650932316;0.189071847;0.01489524;0.984245161;77.20232999;5.681616499;0.221739861;0.016166215;0.988454982;106.4389213;6.764913144;0.184199046;0.014612936;0.98405959;0
9.517246377;1.869955407;0.475917677;0.050951489;0.994631974;23.25536627;2.8667129;0.377731476;0.042768324;0.9867942;14.77441472;2.308729097;0.437098154;0.048207831;0.991621103;18.49394302;2.678437601;0.382798347;0.043011746;0.989497497;0
49.93086957;4.32148272;0.273158674;0.020090341;0.987673655;79.9804029;5.639892171;0.221504176;0.017629776;0.980168012;38.80272018;3.959643255;0.295456566;0.02091777;0.990415039;80.54528473;5.680327961;0.218987054;0.017547758;0.980028451;0
17.45588629;2.751382386;0.353293144;0.027483856;0.993349097;40.06658762;4.096341204;0.27559503;0.023225151;0.984700803;24.73703456;3.248628763;0.333914511;0.026000958;0.990561485;36.51029631;4.003590564;0.272166586;0.022983417;0.986058934;0
29.94343367;3.671237458;0.273477702;0.02368342;0.991448797;66.04163264;5.432422456;0.206740164;0.019947846;0.981150362;49.68042363;4.608316611;0.247050218;0.021989091;0.985859433;78.03765059;5.731054462;0.201815148;0.01962204;0.977726515;0
56.90895206;4.528149387;0.288488742;0.048034144;0.992102672;90.62821445;5.909139719;0.238699157;0.046988211;0.987404646;39.32157191;3.918784838;0.321608262;0.051751413;0.994582343;85.6205859;5.814140781;0.235323092;0.047240557;0.988100588;0
19.40560758;2.889152731;0.348355987;0.029521889;0.992877366;49.47548685;4.593953088;0.256084454;0.024552282;0.981728376;35.34829431;3.83509476;0.302695776;0.027060052;0.986944655;50.94195814;4.617219047;0.260457218;0.024728981;0.981186586;0
86.87274247;5.472430323;0.233900392;0.019725312;0.987096538;138.0791826;7.134383284;0.187488974;0.01763417;0.97937166;62.90175028;4.858561873;0.254111535;0.020224384;0.990659642;131.2754555;6.972528271;0.188157226;0.017761615;0.980387619;0
29.09936455;3.240189521;0.361926593;0.029464824;0.992818517;60.15302961;4.674097605;0.290916834;0.025029597;0.985147594;37.42181717;3.645652174;0.352834084;0.028299032;0.990789481;58.98455275;4.62891914;0.290216764;0.024836294;0.985436339;0
21.27229654;3.026365663;0.332326744;0.026214822;0.993406827;53.52893144;4.731423586;0.246952545;0.021620209;0.983373443;37.59596433;3.946086957;0.294360783;0.024025055;0.988320866;53.51312625;4.746826098;0.24870162;0.021642826;0.983378121;0
16.67123746;2.458416945;0.3994637;0.033673716;0.989382584;28.25009787;3.309258286;0.324829493;0.02883285;0.981935701;14.12860647;2.343366778;0.419264466;0.033776631;0.991050063;27.30203242;3.288318923;0.319431493;0.028689633;0.982541897;0
41.63845039;4.221928651;0.259787288;0.019293941;0.991101456;84.96280802;6.098746099;0.193865067;0.016215793;0.98180691;53.91774805;4.832419175;0.242080922;0.018297531;0.988457669;87.42940236;6.086061677;0.199134453;0.016358353;0.981278374;0
114.1928874;6.947759197;0.195320268;0.01405979;0.988615152;177.9254035;8.887697006;0.153873268;0.012412728;0.982242843;95.92742475;6.422095875;0.205589554;0.014787188;0.990411383;185.674243;8.970112191;0.156213009;0.012456601;0.981469016;0
53.84725753;4.467435897;0.289512303;0.055300125;0.992862536;87.01980962;5.9104708;0.240374866;0.054309394;0.988426287;41.9306243;3.942998885;0.338478238;0.05882209;0.994449467;88.7052382;5.991823358;0.239150099;0.054322454;0.988202126;0
17.82675585;2.908428094;0.320592002;0.025339369;0.994169143;41.11868995;4.36194226;0.24287783;0.021156919;0.986549255;26.20986622;3.486945373;0.295176411;0.023686106;0.991444901;40.1150099;4.403351193;0.237119528;0.020847499;0.986877426;0
31.53172798;3.524124861;0.298556058;0.026875543;0.985118347;56.87985593;4.941846288;0.227880108;0.022525661;0.973085224;31.14538462;3.73483835;0.284484815;0.025548123;0.9853161;56.91656693;4.923636201;0.228325035;0.022638813;0.973068286;0
74.35147157;5.62154961;0.227484208;0.017348619;0.988041334;120.8571492;7.259381886;0.183280248;0.015362136;0.980541086;63.5177592;5.233634337;0.240295828;0.018274975;0.989757461;117.527097;7.235198711;0.179570884;0.015297087;0.981077748;0
26.07765886;2.828651059;0.379176976;0.028112975;0.992506106;47.90235009;3.997427322;0.302892334;0.024620235;0.986120838;27.3057748;2.841204013;0.410526364;0.030436477;0.992129431;45.89232783;3.965816937;0.303531201;0.024676931;0.98670322;0
52.42352285;4.484057971;0.266223633;0.022369853;0.99120126;84.16173197;5.83287659;0.216975434;0.020240637;0.985827482;42.86551839;3.98148272;0.31972504;0.024025629;0.992859029;90.33318419;6.020503126;0.214245049;0.02012921;0.98478827;0
